734095,4,18260,17083,0,1073,100
734095,3,17557,17193,0,234,110
734095,2,17018,17512,642,0,129.99
734095,1,15781,18208,2576,0,134.11
734095,0,15900,19503,3777,0,134.54
734094,23,18147,21756,3657,0,139.9
734094,22,18089,22865,4800,0,155
734094,21,18367,22558,4190,0,169.62
734094,20,18744,23089,4344,0,169.62
734094,19,18367,23692,5431,0,179
734094,18,18339,24486,6260,0,185
734094,17,18309,25484,7174,0,187.66
734094,16,18251,24412,6227,0,185
734094,15,18409,23593,5232,0,170
734094,14,18405,23611,5230,0,170
734094,13,18221,23204,4984,0,169.99
734094,12,18019,22718,4733,0,168
734094,11,18063,23862,5851,0,180
734094,10,18078,23777,5741,0,180
734094,9,18125,23327,5249,0,170
734094,8,18002,21631,3628,0,166.47
734094,7,17230,18792,1557,0,163.36
734094,6,18563,17596,0,1560,100.01
734094,5,19387,17365,0,2081,95
734094,4,19351,17143,0,2267,95
734094,3,19298,17169,0,2188,95
734094,2,17902,17782,0,709,100.1
734094,1,16429,18372,1976,0,134.02
734094,0,16281,19561,3279,0,134.54
734093,23,17960,21660,3805,0,150
734093,22,17902,22596,4859,0,155
734093,21,18177,22203,4025,0,168.27
734093,20,18548,22656,4107,0,168.27
734093,19,18551,23260,4808,0,172.46
734093,18,18411,23948,5536,0,185
734093,17,18208,24947,6763,0,188.74
734093,16,18107,23882,5774,0,187.01
734093,15,17950,22582,4659,0,168
734093,14,17892,22588,4728,0,169
734093,13,17763,22304,4659,0,168
734093,12,17568,21999,4544,0,167
734093,11,17608,23127,5518,0,179.66
734093,10,17636,22851,5272,0,173.46
734093,9,18097,22391,4250,0,169
734093,8,17998,20251,2252,0,163.36
734093,7,18114,17556,0,308,116.89
734093,6,19071,15983,0,2847,90
734093,5,19074,15810,0,3014,66.55
734093,4,19089,15348,0,3559,66.45
734093,3,19096,15454,0,3560,66.45
734093,2,18974,15859,0,2865,85
734093,1,17638,16548,0,840,100
734093,0,15532,17446,2163,0,134.11
734092,23,17771,18655,900,0,129.98
734092,22,17840,20200,2359,0,134.54
734092,21,20136,20019,0,117,120.46
734092,20,20575,20392,0,183,120
734092,19,20461,20795,359,0,160
734092,18,20413,21189,775,0,167.43
734092,17,20366,21191,865,0,167.5
734092,16,20513,19444,0,1069,105.02
734092,15,20031,18249,0,1782,95
734092,14,19658,18168,0,1490,95
734092,13,19854,18157,0,1697,95
734092,12,19662,18267,0,1395,100.1
734092,11,19704,18476,0,1228,105.01
734092,10,19889,18103,0,1786,95
734092,9,19986,16741,0,3277,47.84
734092,8,19934,15592,0,4489,47.46
734092,7,19305,14755,0,4641,46.27
734092,6,19440,14965,0,4475,46.97
734092,5,19289,15665,0,3728,66.45
734092,4,19305,15501,0,3804,66.28
734092,3,19311,15592,0,3795,66.45
734092,2,19193,16229,0,2988,69.44
734092,1,16900,17120,229,0,125
734092,0,16198,18411,2212,0,134.11
734091,23,18529,20800,2270,0,134.11
734091,22,18340,21431,3199,0,139.9
734091,21,18444,21140,3099,0,168
734091,20,18947,21489,3016,0,168
734091,19,18899,21893,3011,0,168
734091,18,18737,22382,3705,0,168.51
734091,17,18442,22981,4558,0,175
734091,16,18900,21817,2972,0,164.9
734091,15,18793,20715,1925,0,163.1
734091,14,18727,21021,2293,0,163.36
734091,13,18866,21218,2351,0,163.36
734091,12,18608,21209,2600,0,163.36
734091,11,18746,22338,3613,0,165
734091,10,18788,22060,3354,0,164.9
734091,9,18850,21396,2576,0,163.46
734091,8,18961,19950,1076,0,159
734091,7,18807,17346,0,1461,100.1
734091,6,19849,16499,0,3350,48.79
734091,5,19881,16793,0,3088,66.55
734091,4,19908,16632,0,3464,66.45
734091,3,19913,16936,0,2977,66.55
